dtype	Disease	DiseaseID	starScore	UniprotID
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	P22888
JensenLab Text Mining	Pseudohermaphroditism	DOID:3765	3.2	P22888
JensenLab Text Mining	McCune Albright syndrome	DOID:1858	2.5	P22888
JensenLab Text Mining	Infertility	DOID:5223	2.3	P22888
JensenLab Text Mining	Amenorrhea	DOID:13938	2.2	P22888
JensenLab Text Mining	Hypogonadism	DOID:1924	1.9	P22888
JensenLab Text Mining	Androgen insensitivity syndrome	DOID:4674	1.8	P22888
JensenLab Text Mining	Lactocele	DOID:10686	1.8	P22888
JensenLab Text Mining	Premature ovarian failure	DOID:5426	1.8	P22888
JensenLab Text Mining	Anovulation	DOID:3781	1.8	P22888
JensenLab Text Mining	Hypospadias	DOID:10892	1.6	P22888
JensenLab Text Mining	Congenital adrenal hyperplasia	DOID:0050811	1.5	P22888
JensenLab Text Mining	Ovarian hyperstimulation syndrome	DOID:5425	1.5	P22888
JensenLab Text Mining	Periodic limb movement disorder	DOID:9207	2.3	P23415
JensenLab Text Mining	Epilepsy	DOID:1826	1.8	P23415
JensenLab Text Mining	Aspiration pneumonia	DOID:0050152	1.6	P23415
JensenLab Text Mining	Coffin-Lowry syndrome	DOID:3783	1.8	P23416
JensenLab Text Mining	Retinoschisis	DOID:8465	1.8	P23416
JensenLab Experiment DistiLD	Multiple sclerosis	DOID:2377	2	P23443
JensenLab Text Mining	Cancer	DOID:162	2.8	P23443
JensenLab Text Mining	Lymphangioleiomyomatosis	DOID:3319	2	P23443
JensenLab Text Mining	Diabetes mellitus	DOID:9351	1.9	P23443
JensenLab Text Mining	Obesity	DOID:9970	1.9	P23443
JensenLab Text Mining	Muscular atrophy	DOID:767	1.6	P23443
JensenLab Text Mining	Vascular disease	DOID:178	1.6	P23443
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	P23458
JensenLab Text Mining	Polycythemia vera	DOID:8997	2.5	P23458
JensenLab Text Mining	Cancer	DOID:162	2.5	P23458
JensenLab Text Mining	Rheumatoid arthritis	DOID:7148	1.9	P23458
JensenLab Text Mining	Thrombocytopenia	DOID:1588	1.6	P23458
JensenLab Text Mining	Severe combined immunodeficiency	DOID:627	1.6	P23458
JensenLab Text Mining	Anemia	DOID:2355	1.6	P23458
JensenLab Text Mining	Smallpox	DOID:8736	1.7	P23919
JensenLab Text Mining	Cowpox	DOID:8956	1.6	P23919
JensenLab Text Mining	Polycystic ovary syndrome	DOID:11612	2.5	P23945
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	P23945
JensenLab Text Mining	Premature ovarian failure	DOID:5426	2.8	P23945
JensenLab Text Mining	Infertility	DOID:5223	2.7	P23945
JensenLab Text Mining	Ovarian hyperstimulation syndrome	DOID:5425	2.7	P23945
JensenLab Text Mining	Male infertility	DOID:12336	2.4	P23945
JensenLab Text Mining	Amenorrhea	DOID:13938	2.4	P23945
JensenLab Text Mining	Ovarian dysfunction	DOID:1414	1.9	P23945
JensenLab Text Mining	Hypogonadism	DOID:1924	1.9	P23945
JensenLab Text Mining	Ovarian cancer	DOID:2394	1.9	P23945
JensenLab Text Mining	Endometriosis	DOID:289	1.6	P23945
JensenLab Text Mining	Retinitis pigmentosa	DOID:10584	1.7	P24046
JensenLab Text Mining	Myopia	DOID:11830	1.6	P24046
JensenLab Text Mining	Succinic semialdehyde dehydrogenase deficiency	DOID:0060175	1.5	P24046
JensenLab Text Mining	Diabetic cataract	DOID:13328	1.5	P24046
JensenLab Text Mining	Congenital diaphragmatic hernia	DOID:3827	2.3	P24468
JensenLab Text Mining	Cancer	DOID:162	1.5	P24468
JensenLab Knowledge GHR	Hirschsprung's disease	DOID:10487	5	P24530
JensenLab Knowledge GHR	Waardenburg's syndrome	DOID:9258	5	P24530
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	P24530
JensenLab Text Mining	Ritter's disease	DOID:9063	2.8	P24530
JensenLab Text Mining	Hypertension	DOID:10763	2.5	P24530
JensenLab Text Mining	Impetigo	DOID:8504	2.5	P24530
JensenLab Text Mining	Multiple endocrine neoplasia type 2A	DOID:0050430	2.4	P24530
JensenLab Text Mining	Intestinal obstruction	DOID:8437	2.4	P24530
JensenLab Text Mining	Toxic shock syndrome	DOID:14115	2.2	P24530
JensenLab Text Mining	Mowat-Wilson syndrome	DOID:0060485	2.1	P24530
JensenLab Text Mining	Multiple endocrine neoplasia type 2B	DOID:10016	2	P24530
JensenLab Text Mining	Goldberg-Shprintzen syndrome	DOID:0060481	1.9	P24530
JensenLab Text Mining	Constipation	DOID:2089	1.9	P24530
JensenLab Text Mining	Cancer	DOID:162	1.9	P24530
JensenLab Text Mining	Hepatopulmonary syndrome	DOID:900	1.8	P24530
JensenLab Text Mining	ABCD syndrome	DOID:0050600	1.8	P24530
JensenLab Text Mining	Sensorineural hearing loss	DOID:10003	1.8	P24530
JensenLab Text Mining	Tuberculosis	DOID:399	1.8	P24530
JensenLab Text Mining	Kidney disease	DOID:557	1.8	P24530
JensenLab Text Mining	Heart disease	DOID:114	1.7	P24530
JensenLab Text Mining	Cerebrovascular disease	DOID:6713	1.5	P24530
JensenLab Experiment DistiLD	Brain infarction	DOID:3454	1	P24723
JensenLab Experiment DistiLD	Rheumatoid arthritis	DOID:7148	2	P24723
JensenLab Text Mining	Cerebrovascular disease	DOID:6713	1.5	P24723
JensenLab Experiment DistiLD	Asthma	DOID:2841	2	P24941
JensenLab Experiment DistiLD	Alopecia areata	DOID:986	2	P24941
JensenLab Text Mining	Cancer	DOID:162	3.2	P24941
JensenLab Experiment DistiLD	Rheumatoid arthritis	DOID:7148	1	P25021
JensenLab Text Mining	Duodenal ulcer	DOID:1724	3.2	P25021
JensenLab Text Mining	Zollinger-Ellison Syndrome	DOID:0050782	3	P25021
JensenLab Text Mining	Esophagitis	DOID:11963	2.6	P25021
JensenLab Text Mining	Gastroesophageal reflux disease	DOID:8534	2.4	P25021
JensenLab Text Mining	Gastric ulcer	DOID:10808	2.3	P25021
JensenLab Text Mining	Dyspepsia	DOID:2321	2.1	P25021
JensenLab Text Mining	Gastritis	DOID:4029	1.9	P25021
JensenLab Text Mining	Active peptic ulcer disease	DOID:749	1.8	P25021
JensenLab Text Mining	Peptic ulcer perforation	DOID:752	1.7	P25021
JensenLab Text Mining	Arthritis	DOID:848	1.5	P25021
JensenLab Text Mining	Suppurative lymphadenitis	DOID:4639	1.5	P25021
JensenLab Text Mining	Mastitis	DOID:10690	2.1	P25024
JensenLab Text Mining	Cancer	DOID:162	1.9	P25024
JensenLab Text Mining	Pyelonephritis	DOID:11400	1.8	P25024
JensenLab Text Mining	Chronic NK-cell lymphocytosis	DOID:7465	1.7	P25024
JensenLab Text Mining	Chronic obstructive pulmonary disease	DOID:3083	1.7	P25024
JensenLab Text Mining	Denture stomatitis	DOID:11875	1.7	P25024
JensenLab Text Mining	Bacteriuria	DOID:1412	1.6	P25024
JensenLab Text Mining	Acute cystitis	DOID:13148	1.6	P25024
JensenLab Text Mining	Asthma	DOID:2841	1.5	P25024
JensenLab Experiment DistiLD	Ulcerative colitis	DOID:8577	2	P25025
JensenLab Text Mining	Cancer	DOID:162	2.2	P25025
JensenLab Text Mining	Chronic obstructive pulmonary disease	DOID:3083	2.1	P25025
JensenLab Text Mining	Asthma	DOID:2841	1.8	P25025
JensenLab Text Mining	Vascular disease	DOID:178	1.7	P25025
JensenLab Text Mining	Inflammatory bowel disease	DOID:0050589	1.6	P25025
JensenLab Text Mining	Arthritis	DOID:848	1.6	P25025
JensenLab Text Mining	Septicemic plague	DOID:3481	1.5	P25025
JensenLab Text Mining	Pneumonia	DOID:552	1.5	P25025
JensenLab Text Mining	Alzheimer's disease	DOID:10652	1.9	P25090
JensenLab Text Mining	Vascular disease	DOID:178	1.5	P25090
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	P25092
JensenLab Text Mining	Colorectal cancer	DOID:9256	2.5	P25092
JensenLab Text Mining	Diarrhea	DOID:13250	2.2	P25092
JensenLab Text Mining	Constipation	DOID:2089	1.7	P25092
JensenLab Text Mining	Irritable bowel syndrome	DOID:9778	1.7	P25092
JensenLab Text Mining	Myocardial infarction	DOID:5844	1.6	P25098
JensenLab Text Mining	Hypertension	DOID:10763	1.6	P25098
JensenLab Text Mining	Schizophrenia	DOID:5419	1.6	P25100
JensenLab Text Mining	Myasthenia gravis	DOID:437	1.5	P25100
JensenLab Experiment DistiLD	Intracranial aneurysm	DOID:10941	2	P25101
JensenLab Experiment DistiLD	Dental caries	DOID:216	2	P25101
JensenLab Text Mining	Hypertension	DOID:10763	2.6	P25101
JensenLab Text Mining	Systemic scleroderma	DOID:418	2.1	P25101
JensenLab Text Mining	Mandibulofacial dysostosis with alopecia	DOID:0060365	2.1	P25101
JensenLab Text Mining	Heart disease	DOID:114	1.8	P25101
JensenLab Text Mining	Cancer	DOID:162	1.7	P25101
JensenLab Text Mining	Kidney disease	DOID:557	1.7	P25101
JensenLab Text Mining	Portal hypertension	DOID:10762	1.6	P25101
JensenLab Text Mining	Scarlet fever	DOID:8596	1.5	P25101
JensenLab Text Mining	Tuberculosis	DOID:399	1.5	P25101
JensenLab Text Mining	Pain agnosia	DOID:0060145	2.1	P25103
JensenLab Text Mining	Asthma	DOID:2841	2	P25103
JensenLab Text Mining	Migraine	DOID:6364	1.9	P25103
JensenLab Text Mining	Inflammatory bowel disease	DOID:0050589	1.9	P25103
JensenLab Text Mining	Irritable bowel syndrome	DOID:9778	1.9	P25103
JensenLab Text Mining	Cystitis	DOID:1679	1.8	P25103
JensenLab Text Mining	Complex regional pain syndrome	DOID:3223	1.8	P25103
JensenLab Text Mining	Pancreatitis	DOID:4989	1.8	P25103
JensenLab Text Mining	Motion sickness	DOID:2951	1.8	P25103
JensenLab Text Mining	Cancer	DOID:162	1.7	P25103
JensenLab Text Mining	Telogen effluvium	DOID:1943	1.6	P25103
JensenLab Text Mining	Attention deficit hyperactivity disorder	DOID:1094	1.6	P25103
JensenLab Text Mining	Pain disorder	DOID:0060164	1.6	P25103
JensenLab Text Mining	Epicondylitis	DOID:14087	1.6	P25103
JensenLab Text Mining	Constipation	DOID:2089	1.5	P25103
JensenLab Text Mining	Spinocerebellar ataxia type 23	DOID:0050973	1.5	P25103
JensenLab Text Mining	Pneumonia	DOID:552	1.6	P25105
JensenLab Experiment DistiLD	Chronic obstructive pulmonary disease	DOID:3083	1	P25106
JensenLab Text Mining	Cancer	DOID:162	1.8	P25106
JensenLab Text Mining	Coronary artery disease	DOID:3393	2.3	P25116
JensenLab Text Mining	Cerebrovascular disease	DOID:6713	2	P25116
JensenLab Text Mining	Cancer	DOID:162	1.6	P25116
JensenLab Text Mining	Atherosclerosis	DOID:1936	1.6	P25116
JensenLab Text Mining	Obesity	DOID:9970	1.8	P25929
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	P27037
JensenLab Text Mining	pre-eclampsia	DOID:10591	1.8	P27037
JensenLab Text Mining	Multiple synostoses syndrome	DOID:0050794	1.6	P27037
JensenLab Text Mining	Cancer	DOID:162	3.2	P27361
JensenLab Text Mining	Vascular disease	DOID:178	2.7	P27361
JensenLab Text Mining	Diabetes mellitus	DOID:9351	2.1	P27361
JensenLab Text Mining	Toxic encephalopathy	DOID:3602	2	P27361
JensenLab Text Mining	Kidney disease	DOID:557	1.9	P27361
JensenLab Text Mining	Asthma	DOID:2841	1.9	P27361
JensenLab Text Mining	Obesity	DOID:9970	1.8	P27361
JensenLab Text Mining	Alzheimer's disease	DOID:10652	1.8	P27361
JensenLab Text Mining	Arthritis	DOID:848	1.8	P27361
JensenLab Text Mining	Heart disease	DOID:114	1.7	P27361
JensenLab Text Mining	Parkinson's disease	DOID:14330	1.6	P27361
JensenLab Text Mining	Lung disease	DOID:850	1.5	P27361
JensenLab Text Mining	Eye disease	DOID:5614	1.5	P27361
JensenLab Experiment DistiLD	Osteoporosis	DOID:11476	2	P27448
JensenLab Text Mining	Arthritis	DOID:848	1.6	P27448
JensenLab Text Mining	Cancer	DOID:162	2.3	P27707
JensenLab Text Mining	Purine nucleoside phosphorylase deficiency	DOID:5813	1.6	P27707
JensenLab Experiment COSMIC	Endometrial cancer	DOID:1380	1	P27986
JensenLab Experiment COSMIC	Breast cancer	DOID:1612	1	P27986
JensenLab Experiment COSMIC	Kidney cancer	DOID:263	1	P27986
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	P27986
JensenLab Text Mining	Cancer	DOID:162	2	P27986
JensenLab Text Mining	Diabetes mellitus	DOID:9351	1.7	P27986
JensenLab Text Mining	Migraine	DOID:6364	3.4	P28221
JensenLab Text Mining	obsessive-compulsive disorder	DOID:10933	2	P28221
JensenLab Text Mining	Migraine	DOID:6364	3.6	P28222
JensenLab Text Mining	obsessive-compulsive disorder	DOID:10933	2.3	P28222
JensenLab Text Mining	Attention deficit hyperactivity disorder	DOID:1094	2.3	P28222
JensenLab Text Mining	Alcohol dependence	DOID:0050741	2.1	P28222
JensenLab Text Mining	Major depressive disorder	DOID:1470	2	P28222
JensenLab Text Mining	Personality disorder	DOID:1510	1.8	P28222
JensenLab Text Mining	Schizophrenia	DOID:5419	1.7	P28222
JensenLab Text Mining	Substance abuse	DOID:302	1.5	P28222
JensenLab Text Mining	Ischemic colitis	DOID:0060181	1.5	P28222
JensenLab Experiment DistiLD	substance-related disorder	DOID:303	1	P28223
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	P28223
JensenLab Text Mining	Schizophrenia	DOID:5419	3.5	P28223
JensenLab Text Mining	obsessive-compulsive disorder	DOID:10933	2.7	P28223
JensenLab Text Mining	Major depressive disorder	DOID:1470	2.6	P28223
JensenLab Text Mining	Bipolar disorder	DOID:3312	2.6	P28223
JensenLab Text Mining	Panic disorder	DOID:594	2.4	P28223
JensenLab Text Mining	Schizoaffective disorder	DOID:5418	2.2	P28223
JensenLab Text Mining	Hypoactive sexual desire disorder	DOID:13868	2.2	P28223
JensenLab Text Mining	Anorexia nervosa	DOID:8689	2.2	P28223
JensenLab Text Mining	Alcohol dependence	DOID:0050741	2.2	P28223
JensenLab Text Mining	Seasonal affective disorder	DOID:0060167	2.1	P28223
JensenLab Text Mining	Attention deficit hyperactivity disorder	DOID:1094	2	P28223
JensenLab Text Mining	Personality disorder	DOID:1510	2	P28223
JensenLab Text Mining	Parkinson's disease	DOID:14330	2	P28223
JensenLab Text Mining	Generalized anxiety disorder	DOID:14320	1.9	P28223
JensenLab Text Mining	Progressive multifocal leukoencephalopathy	DOID:643	1.9	P28223
JensenLab Text Mining	Autistic disorder	DOID:12849	1.9	P28223
JensenLab Text Mining	Migraine	DOID:6364	1.9	P28223
JensenLab Text Mining	Bulimia nervosa	DOID:12129	1.8	P28223
JensenLab Text Mining	Drug psychosis	DOID:1742	1.8	P28223
JensenLab Text Mining	Substance abuse	DOID:302	1.8	P28223
JensenLab Text Mining	Gilles de la Tourette syndrome	DOID:11119	1.7	P28223
JensenLab Text Mining	Dementia	DOID:1307	1.7	P28223
JensenLab Text Mining	Hyperprolactinemia	DOID:12700	1.7	P28223
JensenLab Text Mining	Alzheimer's disease	DOID:10652	1.6	P28223
JensenLab Text Mining	Obstructive sleep apnea	DOID:0050848	1.6	P28223
JensenLab Text Mining	Melancholia	DOID:2848	1.6	P28223
JensenLab Text Mining	Bruxism	DOID:2846	1.5	P28223
JensenLab Text Mining	post-traumatic stress disorder	DOID:2055	1.5	P28223
JensenLab Text Mining	Schizophrenia	DOID:5419	2.9	P28335
JensenLab Text Mining	obsessive-compulsive disorder	DOID:10933	2.4	P28335
JensenLab Text Mining	Bipolar disorder	DOID:3312	2.3	P28335
JensenLab Text Mining	Major depressive disorder	DOID:1470	2.3	P28335
JensenLab Text Mining	Migraine	DOID:6364	2.2	P28335
JensenLab Text Mining	Obesity	DOID:9970	2.2	P28335
JensenLab Text Mining	Generalized anxiety disorder	DOID:14320	2.1	P28335
JensenLab Text Mining	Premature ejaculation	DOID:13709	2	P28335
JensenLab Text Mining	Alcohol dependence	DOID:0050741	2	P28335
JensenLab Text Mining	Panic disorder	DOID:594	2	P28335
JensenLab Text Mining	Seasonal affective disorder	DOID:0060167	1.9	P28335
JensenLab Text Mining	Substance abuse	DOID:302	1.9	P28335
JensenLab Text Mining	lingual-facial-buccal dyskinesia	DOID:9854	1.8	P28335
JensenLab Text Mining	Prader-Willi syndrome	DOID:11983	1.8	P28335
JensenLab Text Mining	Eating disorder	DOID:8670	1.6	P28335
JensenLab Text Mining	High pressure neurological syndrome	DOID:3230	1.6	P28335
JensenLab Text Mining	Parkinson's disease	DOID:14330	1.6	P28335
JensenLab Text Mining	Personality disorder	DOID:1510	1.5	P28335
JensenLab Text Mining	Attention deficit hyperactivity disorder	DOID:1094	1.5	P28335
JensenLab Text Mining	Delusional disorder	DOID:778	1.5	P28335
JensenLab Knowledge UniProtKB-KW	Epilepsy	DOID:1826	4	P28472
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	P28472
JensenLab Text Mining	Angelman syndrome	DOID:1932	3.3	P28472
JensenLab Text Mining	Prader-Willi syndrome	DOID:11983	2.8	P28472
JensenLab Text Mining	Autistic disorder	DOID:12849	2.7	P28472
JensenLab Text Mining	Cleft palate	DOID:674	1.8	P28472
JensenLab Text Mining	Childhood disintegrative disease	DOID:13487	1.8	P28472
JensenLab Text Mining	Asperger syndrome	DOID:0050432	1.8	P28472
JensenLab Text Mining	Intellectual disability	DOID:1059	1.7	P28472
JensenLab Text Mining	Cleft lip	DOID:9296	1.7	P28472
JensenLab Text Mining	Diaphragmatic eventration	DOID:10480	1.6	P28472
JensenLab Text Mining	Atypical autism	DOID:0060042	1.6	P28472
JensenLab Text Mining	Retinitis pigmentosa	DOID:10584	1.6	P28476
JensenLab Text Mining	Succinic semialdehyde dehydrogenase deficiency	DOID:0060175	1.6	P28476
JensenLab Experiment DistiLD	Multiple sclerosis	DOID:2377	2	P28482
JensenLab Text Mining	Cancer	DOID:162	2.6	P28482
JensenLab Text Mining	Lyme disease	DOID:11729	2.1	P28482
JensenLab Text Mining	Chromosome 22q11.2 deletion syndrome, distal	DOID:0060413	1.9	P28482
JensenLab Text Mining	Vascular disease	DOID:178	1.8	P28482
JensenLab Text Mining	Arthritis	DOID:848	1.7	P28482
JensenLab Text Mining	Gastrointestinal system disease	DOID:77	1.6	P28482
JensenLab Text Mining	Acquired immunodeficiency syndrome	DOID:635	1.6	P28482
JensenLab Experiment DistiLD	Sexual disorder	DOID:0060043	2	P28566
JensenLab Experiment DistiLD	Cognitive disorder	DOID:1561	1	P28566
JensenLab Experiment DistiLD	Breast cancer	DOID:1612	1	P28566
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	P28566
JensenLab Text Mining	Skin papilloma	DOID:3178	1.9	P28566
JensenLab Text Mining	Attention deficit hyperactivity disorder	DOID:1094	1.5	P28566
JensenLab Text Mining	Wegener's granulomatosis	DOID:12132	1.9	P28702
JensenLab Text Mining	Parkinson's disease	DOID:14330	2.8	P29274
JensenLab Text Mining	Huntington's disease	DOID:12858	2	P29274
JensenLab Text Mining	Vascular disease	DOID:178	1.9	P29274
JensenLab Text Mining	Panic disorder	DOID:594	1.7	P29274
JensenLab Text Mining	Schizophrenia	DOID:5419	1.7	P29274
JensenLab Text Mining	Lesch-Nyhan syndrome	DOID:1919	1.5	P29274
JensenLab Text Mining	Vascular disease	DOID:178	1.6	P29275
JensenLab Knowledge UniProtKB-KW	Cataract	DOID:83	4	P29317
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	P29317
JensenLab Text Mining	Pulmonary embolism	DOID:9477	3.4	P29317
JensenLab Text Mining	Cancer	DOID:162	2.4	P29317
JensenLab Experiment DistiLD	Orofacial cleft	DOID:0050567	2	P29320
JensenLab Experiment COSMIC	Kidney cancer	DOID:263	1	P29320
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	P29320
JensenLab Text Mining	Kummell's disease	DOID:6603	2.2	P29320
JensenLab Text Mining	Beriberi	DOID:13725	2.1	P29320
JensenLab Text Mining	Cancer	DOID:162	1.8	P29320
JensenLab Text Mining	Ariboflavinosis	DOID:8454	1.7	P29320
JensenLab Text Mining	Wernicke encephalopathy	DOID:2384	1.6	P29320
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	P29322
JensenLab Knowledge GHR	Prostate cancer	DOID:10283	5	P29323
JensenLab Knowledge UniProtKB-KW	Cancer	DOID:162	4	P29323
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	P29323
JensenLab Text Mining	Craniofrontonasal syndrome	DOID:14737	1.5	P29323
JensenLab Knowledge UniProtKB-KW	Klinefelter's syndrome	DOID:1921	4	P29371
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	P29371
JensenLab Text Mining	Hypogonadism	DOID:1924	2.3	P29371
JensenLab Text Mining	Schizophrenia	DOID:5419	1.8	P29371
JensenLab Text Mining	Cryptorchidism	DOID:11383	1.6	P29371
JensenLab Knowledge UniProtKB-KW	Systemic lupus erythematosus	DOID:9074	4	P29376
JensenLab Knowledge GHR	Rheumatoid arthritis	DOID:7148	5	P29597
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	P29597
JensenLab Experiment DistiLD	Crohn's disease	DOID:8778	2	P29597
JensenLab Experiment DistiLD	Psoriasis	DOID:8893	2	P29597
JensenLab Experiment DistiLD	Type 1 diabetes mellitus	DOID:9744	2	P29597
JensenLab Text Mining	Polycythemia vera	DOID:8997	1.9	P29597
JensenLab Text Mining	Cancer	DOID:162	1.9	P29597
JensenLab Text Mining	Job's syndrome	DOID:3261	1.8	P29597
JensenLab Text Mining	Systemic lupus erythematosus	DOID:9074	1.5	P29597
JensenLab Knowledge GHR	Retinitis pigmentosa	DOID:10584	5	P29973
JensenLab Text Mining	Night blindness	DOID:8499	1.9	P29973
JensenLab Text Mining	Duodenitis	DOID:8643	1.5	P30085
JensenLab Text Mining	Cancer	DOID:162	2.3	P30291
JensenLab Text Mining	Western equine encephalitis	DOID:10843	1.8	P30291
JensenLab Text Mining	Angioedema	DOID:1558	2.1	P30411
JensenLab Text Mining	Hypertension	DOID:10763	1.7	P30411
JensenLab Knowledge GHR	Nephrogenic diabetes insipidus	DOID:12387	5	P30518
JensenLab Knowledge UniProtKB-KW	Diabetes insipidus	DOID:9409	4	P30518
JensenLab Text Mining	Kidney disease	DOID:557	2.7	P30518
JensenLab Text Mining	Inappropriate ADH syndrome	DOID:3401	2.5	P30518
